playername	month	year	img	char
Frank%20Lary	4	2011	0	28279
Frank%20Lary	5	2006	0	8249
Frank%20Lary	5	2007	0	9754
Frank%20Lary	5	2008	0	11482
Frank%20Lary	5	2009	0	20366
Frank%20Lary	5	2010	0	26666
Frank%20Lary	5	2011	0	28227
Frank%20Lary	6	2006	0	8249
Frank%20Lary	6	2007	0	9754
Frank%20Lary	6	2008	0	17011
Frank%20Lary	6	2009	0	20754
Frank%20Lary	6	2010	0	26632
Frank%20Lary	6	2011	0	28227
Frank%20Lary	7	2006	0	8534
Frank%20Lary	7	2007	0	9754
Frank%20Lary	7	2008	0	16820
Frank%20Lary	7	2009	0	20754
Frank%20Lary	7	2010	0	26813
Frank%20Lary	7	2011	0	28448
Frank%20Lary	8	2006	0	8534
Frank%20Lary	8	2007	0	10004
Frank%20Lary	8	2008	0	16870
Frank%20Lary	8	2009	0	20754
Frank%20Lary	8	2010	0	26813
Frank%20Lary	8	2011	0	73235
Frank%20Lary	9	2006	0	8540
Frank%20Lary	9	2007	0	10137
Frank%20Lary	9	2008	0	16851
Frank%20Lary	9	2009	0	20754
Frank%20Lary	9	2010	0	26813
Frank%20Lary	9	2011	0	73235
Frank%20Lary	10	2006	0	8540
Frank%20Lary	10	2007	0	10346
Frank%20Lary	10	2008	0	16805
Frank%20Lary	10	2009	0	26804
Frank%20Lary	10	2010	0	26813
Frank%20Lary	10	2011	0	72618
Frank%20Lary	11	2006	0	8586
Frank%20Lary	11	2007	0	11482
Frank%20Lary	11	2008	0	16805
Frank%20Lary	11	2009	0	26804
Frank%20Lary	11	2010	0	28099
Frank%20Lary	11	2011	0	72618
Frank%20Lary	12	2006	0	8692
Frank%20Lary	12	2007	0	11482
Frank%20Lary	12	2008	0	17053
Frank%20Lary	12	2009	0	26692
Frank%20Lary	12	2010	0	28099
Frank%20Lary	12	2011	0	72618
Barry%20Latman	1	2006	5	34967
Barry%20Latman	1	2007	5	34967
Barry%20Latman	1	2008	0	7044
Barry%20Latman	1	2009	0	6125
Barry%20Latman	1	2010	0	8224
Barry%20Latman	1	2011	0	10241
Barry%20Latman	2	2006	5	34967
Barry%20Latman	2	2007	5	34967
Barry%20Latman	2	2008	0	7044
Barry%20Latman	2	2009	0	6125
Barry%20Latman	2	2010	0	9123
Barry%20Latman	2	2011	0	12850
Barry%20Latman	3	2006	5	34967
Barry%20Latman	3	2007	5	34967
Barry%20Latman	3	2008	0	7044
Barry%20Latman	3	2009	0	8102
Barry%20Latman	3	2010	0	9123
Barry%20Latman	3	2011	0	17953
Barry%20Latman	4	2006	5	34967
Barry%20Latman	4	2007	5	34967
Barry%20Latman	4	2008	0	7044
Barry%20Latman	4	2009	0	8102
Barry%20Latman	4	2010	0	9123
Barry%20Latman	4	2011	0	17953
Barry%20Latman	5	2006	5	34967
Barry%20Latman	5	2007	5	34967
Barry%20Latman	5	2008	0	7044
Barry%20Latman	5	2009	0	8031
Barry%20Latman	5	2010	0	9123
Barry%20Latman	5	2011	0	17963
Barry%20Latman	6	2006	5	34967
Barry%20Latman	6	2007	5	34967
Barry%20Latman	6	2008	0	7044
Barry%20Latman	6	2009	0	8031
Barry%20Latman	6	2010	0	8927
Barry%20Latman	6	2011	0	17963
Barry%20Latman	7	2006	5	34967
Barry%20Latman	7	2007	0	6662
Barry%20Latman	7	2008	0	7044
Barry%20Latman	7	2009	0	8031
Barry%20Latman	7	2010	0	8927
Barry%20Latman	7	2011	0	18219
Barry%20Latman	8	2006	5	34967
Barry%20Latman	8	2007	0	6918
Barry%20Latman	8	2008	0	7044
Barry%20Latman	8	2009	0	8031
Barry%20Latman	8	2010	0	8927
Barry%20Latman	8	2011	0	18219
Barry%20Latman	9	2006	5	34967
Barry%20Latman	9	2007	0	6918
Barry%20Latman	9	2008	0	7045
Barry%20Latman	9	2009	0	8031
Barry%20Latman	9	2010	0	8927
Barry%20Latman	9	2011	0	18219
Barry%20Latman	10	2006	5	34967
Barry%20Latman	10	2007	0	7100
Barry%20Latman	10	2008	0	7281
Barry%20Latman	10	2009	0	8264
Barry%20Latman	10	2010	0	8927
Barry%20Latman	10	2011	0	18219
Barry%20Latman	11	2006	5	34967
Barry%20Latman	11	2007	0	7100
Barry%20Latman	11	2008	0	7281
Barry%20Latman	11	2009	0	8264
Barry%20Latman	11	2010	0	10241
Barry%20Latman	11	2011	0	18219
Barry%20Latman	12	2006	5	34967
Barry%20Latman	12	2007	0	7044
Barry%20Latman	12	2008	0	6125
Barry%20Latman	12	2009	0	8264
Barry%20Latman	12	2010	0	10241
Barry%20Latman	12	2011	0	18506
Tim%20Laudner	1	2006	0	6481
Tim%20Laudner	1	2007	0	7439
Tim%20Laudner	1	2008	0	12223
Tim%20Laudner	1	2009	0	12351
Tim%20Laudner	1	2010	0	15471
Tim%20Laudner	1	2011	0	17064
Tim%20Laudner	2	2006	0	6481
Tim%20Laudner	2	2007	0	7439
Tim%20Laudner	2	2008	0	12223
Tim%20Laudner	2	2009	0	13092
Tim%20Laudner	2	2010	0	15471
Tim%20Laudner	2	2011	0	17064
Tim%20Laudner	3	2006	0	6583
Tim%20Laudner	3	2007	0	7439
Tim%20Laudner	3	2008	0	12223
Tim%20Laudner	3	2009	0	15441
Tim%20Laudner	3	2010	0	15471
Tim%20Laudner	3	2011	0	17064
Tim%20Laudner	4	2006	0	6990
Tim%20Laudner	4	2007	0	7104
Tim%20Laudner	4	2008	0	12223
Tim%20Laudner	4	2009	0	15362
Tim%20Laudner	4	2010	0	15471
Tim%20Laudner	4	2011	0	24139
Tim%20Laudner	5	2006	0	6961
Tim%20Laudner	5	2007	0	7104
Tim%20Laudner	5	2008	0	12223
Tim%20Laudner	5	2009	0	15362
Tim%20Laudner	5	2010	0	15471
Tim%20Laudner	5	2011	0	22212
Tim%20Laudner	6	2006	0	6961
Tim%20Laudner	6	2007	0	7104
Tim%20Laudner	6	2008	0	12334
Tim%20Laudner	6	2009	0	15362
Tim%20Laudner	6	2010	0	15267
Tim%20Laudner	6	2011	0	22000
Tim%20Laudner	7	2006	0	7429
Tim%20Laudner	7	2007	0	7104
Tim%20Laudner	7	2008	0	12334
Tim%20Laudner	7	2009	0	15362
Tim%20Laudner	7	2010	0	15267
Tim%20Laudner	7	2011	0	22245
Tim%20Laudner	8	2006	0	7429
Tim%20Laudner	8	2007	0	7104
Tim%20Laudner	8	2008	0	12441
Tim%20Laudner	8	2009	0	15362
Tim%20Laudner	8	2010	0	15381
Tim%20Laudner	8	2011	0	22245
Tim%20Laudner	9	2006	0	7604
Tim%20Laudner	9	2007	0	7409
Tim%20Laudner	9	2008	0	12270
Tim%20Laudner	9	2009	0	15362
Tim%20Laudner	9	2010	0	15381
Tim%20Laudner	9	2011	0	22245
Tim%20Laudner	10	2006	0	7604
Tim%20Laudner	10	2007	0	12223
Tim%20Laudner	10	2008	0	12351
Tim%20Laudner	10	2009	0	15362
Tim%20Laudner	10	2010	0	15381
Tim%20Laudner	10	2011	0	22245
Tim%20Laudner	11	2006	0	7604
Tim%20Laudner	11	2007	0	12223
Tim%20Laudner	11	2008	0	12351
Tim%20Laudner	11	2009	0	15362
Tim%20Laudner	11	2010	0	16624
Tim%20Laudner	11	2011	0	22245
Tim%20Laudner	12	2006	0	7604
Tim%20Laudner	12	2007	0	12223
Tim%20Laudner	12	2008	0	12351
Tim%20Laudner	12	2009	0	15580
Tim%20Laudner	12	2010	0	16624
Tim%20Laudner	12	2011	0	22245
Gary%20Lavelle	1	2006	5	34967
Gary%20Lavelle	1	2007	0	6534
Gary%20Lavelle	1	2008	0	7112
Gary%20Lavelle	1	2009	0	7220
Gary%20Lavelle	1	2010	0	10455
Gary%20Lavelle	1	2011	0	12464
Gary%20Lavelle	2	2006	5	34967
Gary%20Lavelle	2	2007	0	6461
Gary%20Lavelle	2	2008	0	7145
Gary%20Lavelle	2	2009	0	7258
Gary%20Lavelle	2	2010	0	10387
Gary%20Lavelle	2	2011	0	12464
Gary%20Lavelle	3	2006	5	34967
Gary%20Lavelle	3	2007	0	6789
Gary%20Lavelle	3	2008	0	7145
Gary%20Lavelle	3	2009	0	7162
Gary%20Lavelle	3	2010	0	10387
Gary%20Lavelle	3	2011	0	12468
Gary%20Lavelle	4	2006	5	34967
Gary%20Lavelle	4	2007	0	6690
Gary%20Lavelle	4	2008	0	7145
Gary%20Lavelle	4	2009	0	7023
Gary%20Lavelle	4	2010	0	10387
Gary%20Lavelle	4	2011	0	12468
Gary%20Lavelle	5	2006	5	34967
Gary%20Lavelle	5	2007	0	6690
Gary%20Lavelle	5	2008	0	7145
Gary%20Lavelle	5	2009	0	6774
Gary%20Lavelle	5	2010	0	10550
Gary%20Lavelle	5	2011	0	12468
Gary%20Lavelle	6	2006	5	34967
Gary%20Lavelle	6	2007	0	6690
Gary%20Lavelle	6	2008	0	7145
Gary%20Lavelle	6	2009	0	9771
Gary%20Lavelle	6	2010	0	10430
Gary%20Lavelle	6	2011	0	12468
Gary%20Lavelle	7	2006	5	34967
Gary%20Lavelle	7	2007	0	6512
Gary%20Lavelle	7	2008	0	7145
Gary%20Lavelle	7	2009	0	10628
Gary%20Lavelle	7	2010	0	10430
Gary%20Lavelle	7	2011	0	12699
Gary%20Lavelle	8	2006	0	6153
Gary%20Lavelle	8	2007	0	6777
Gary%20Lavelle	8	2008	0	7303
Gary%20Lavelle	8	2009	0	10649
Gary%20Lavelle	8	2010	0	10629
Gary%20Lavelle	8	2011	0	12699
Gary%20Lavelle	9	2006	0	5760
Gary%20Lavelle	9	2007	0	6777
Gary%20Lavelle	9	2008	0	7283
Gary%20Lavelle	9	2009	0	10649
Gary%20Lavelle	9	2010	0	11257
Gary%20Lavelle	9	2011	0	12732
Gary%20Lavelle	10	2006	0	6093
Gary%20Lavelle	10	2007	0	6777
Gary%20Lavelle	10	2008	0	7283
Gary%20Lavelle	10	2009	0	10649
Gary%20Lavelle	10	2010	0	11257
Gary%20Lavelle	10	2011	0	14731
Gary%20Lavelle	11	2006	0	6534
Gary%20Lavelle	11	2007	0	7250
Gary%20Lavelle	11	2008	0	7283
Gary%20Lavelle	11	2009	0	10649
Gary%20Lavelle	11	2010	0	12464
Gary%20Lavelle	11	2011	0	14731
Gary%20Lavelle	12	2006	0	6534
Gary%20Lavelle	12	2007	0	7128
Gary%20Lavelle	12	2008	0	7218
Gary%20Lavelle	12	2009	0	10703
Gary%20Lavelle	12	2010	0	12464
Gary%20Lavelle	12	2011	0	14389
Brooks%20Lawrence	1	2006	5	34967
Brooks%20Lawrence	1	2007	0	10877
Brooks%20Lawrence	1	2008	0	9375
Brooks%20Lawrence	1	2009	0	8764
Brooks%20Lawrence	1	2010	0	11617
Brooks%20Lawrence	1	2011	0	12854
Brooks%20Lawrence	2	2006	5	34967
Brooks%20Lawrence	2	2007	0	10877
Brooks%20Lawrence	2	2008	0	9375
Brooks%20Lawrence	2	2009	0	8764
Brooks%20Lawrence	2	2010	0	11617
Brooks%20Lawrence	2	2011	0	12854
Brooks%20Lawrence	3	2006	5	34967
Brooks%20Lawrence	3	2007	0	10877
Brooks%20Lawrence	3	2008	0	8856
Brooks%20Lawrence	3	2009	0	11901
Brooks%20Lawrence	3	2010	0	11617
Brooks%20Lawrence	3	2011	0	12854
Brooks%20Lawrence	4	2006	5	34967
Brooks%20Lawrence	4	2007	0	10877
Brooks%20Lawrence	4	2008	0	8856
Brooks%20Lawrence	4	2009	0	11901
Brooks%20Lawrence	4	2010	0	11617
Brooks%20Lawrence	4	2011	0	12772
Brooks%20Lawrence	5	2006	5	34967
Brooks%20Lawrence	5	2007	0	11265
Brooks%20Lawrence	5	2008	0	8856
Brooks%20Lawrence	5	2009	0	11901
Brooks%20Lawrence	5	2010	0	11617
Brooks%20Lawrence	5	2011	0	12826
Brooks%20Lawrence	6	2006	5	34967
Brooks%20Lawrence	6	2007	0	11040
Brooks%20Lawrence	6	2008	0	8785
Brooks%20Lawrence	6	2009	0	11901
Brooks%20Lawrence	6	2010	0	11617
Brooks%20Lawrence	6	2011	0	12826
Brooks%20Lawrence	7	2006	5	34967
Brooks%20Lawrence	7	2007	0	11040
Brooks%20Lawrence	7	2008	0	8785
Brooks%20Lawrence	7	2009	0	11901
Brooks%20Lawrence	7	2010	0	11617
Brooks%20Lawrence	7	2011	0	13262
Brooks%20Lawrence	8	2006	5	34967
Brooks%20Lawrence	8	2007	0	11200
Brooks%20Lawrence	8	2008	0	8873
Brooks%20Lawrence	8	2009	0	11901
Brooks%20Lawrence	8	2010	0	11617
Brooks%20Lawrence	8	2011	0	13262
Brooks%20Lawrence	9	2006	0	9968
Brooks%20Lawrence	9	2007	0	9375
Brooks%20Lawrence	9	2008	0	8757
Brooks%20Lawrence	9	2009	0	11901
Brooks%20Lawrence	9	2010	0	11617
Brooks%20Lawrence	9	2011	0	13262
Brooks%20Lawrence	10	2006	0	10878
Brooks%20Lawrence	10	2007	0	9375
Brooks%20Lawrence	10	2008	0	8757
Brooks%20Lawrence	10	2009	0	11901
Brooks%20Lawrence	10	2010	0	11617
Brooks%20Lawrence	10	2011	0	13262
Brooks%20Lawrence	11	2006	0	10878
Brooks%20Lawrence	11	2007	0	9375
Brooks%20Lawrence	11	2008	0	8764
Brooks%20Lawrence	11	2009	0	11901
Brooks%20Lawrence	11	2010	0	12854
Brooks%20Lawrence	11	2011	0	20967
Brooks%20Lawrence	12	2006	0	10878
Brooks%20Lawrence	12	2007	0	9375
Brooks%20Lawrence	12	2008	0	8764
Brooks%20Lawrence	12	2009	0	11901
Brooks%20Lawrence	12	2010	0	12854
Brooks%20Lawrence	12	2011	0	20993
Vance%20Law	1	2006	5	34967
Vance%20Law	1	2007	0	9175
Vance%20Law	1	2008	0	8660
Vance%20Law	1	2009	0	9389
Vance%20Law	1	2010	0	12028
Vance%20Law	1	2011	0	15722
Vance%20Law	2	2006	5	34967
Vance%20Law	2	2007	0	9175
Vance%20Law	2	2008	0	8660
Vance%20Law	2	2009	0	12062
Vance%20Law	2	2010	0	13009
Vance%20Law	2	2011	0	15722
Vance%20Law	3	2006	0	8654
Vance%20Law	3	2007	0	9175
Vance%20Law	3	2008	0	8660
Vance%20Law	3	2009	0	12062
Vance%20Law	3	2010	0	13009
Vance%20Law	3	2011	0	15722
Vance%20Law	4	2006	0	8654
Vance%20Law	4	2007	0	9175
Vance%20Law	4	2008	0	8610
Vance%20Law	4	2009	0	11861
Vance%20Law	4	2010	0	13009
Vance%20Law	4	2011	0	15722
Vance%20Law	5	2006	0	8643
Vance%20Law	5	2007	0	9166
Vance%20Law	5	2008	0	8610
Vance%20Law	5	2009	0	11861
Vance%20Law	5	2010	0	13009
Vance%20Law	5	2011	0	15756
Vance%20Law	6	2006	0	9004
Vance%20Law	6	2007	0	9638
Vance%20Law	6	2008	0	8610
Vance%20Law	6	2009	0	11861
Vance%20Law	6	2010	0	12805
Vance%20Law	6	2011	0	15966
Vance%20Law	7	2006	0	9004
Vance%20Law	7	2007	0	9314
Vance%20Law	7	2008	0	8610
Vance%20Law	7	2009	0	11939
Vance%20Law	7	2010	0	12805
Vance%20Law	7	2011	0	16538
Vance%20Law	8	2006	0	9004
Vance%20Law	8	2007	0	8456
Vance%20Law	8	2008	0	9236
Vance%20Law	8	2009	0	12176
Vance%20Law	8	2010	0	13880
Vance%20Law	8	2011	0	22773
Vance%20Law	9	2006	0	9034
Vance%20Law	9	2007	0	8978
Vance%20Law	9	2008	0	9065
Vance%20Law	9	2009	0	12100
Vance%20Law	9	2010	0	14602
Vance%20Law	9	2011	0	22773
Vance%20Law	10	2006	0	9179
Vance%20Law	10	2007	0	8660
Vance%20Law	10	2008	0	9714
Vance%20Law	10	2009	0	12100
Vance%20Law	10	2010	0	14602
Vance%20Law	10	2011	0	22773
Vance%20Law	11	2006	0	9394
Vance%20Law	11	2007	0	8660
Vance%20Law	11	2008	0	9714
Vance%20Law	11	2009	0	12100
Vance%20Law	11	2010	0	15722
Vance%20Law	11	2011	0	22773
Vance%20Law	12	2006	0	9103
Vance%20Law	12	2007	0	8660
Vance%20Law	12	2008	0	9389
Vance%20Law	12	2009	0	12100
Vance%20Law	12	2010	0	15722
Vance%20Law	12	2011	0	22773
Vern%20Law	1	2006	0	6607
Vern%20Law	1	2007	0	10114
Vern%20Law	1	2008	0	16737
Vern%20Law	1	2009	0	28555
Vern%20Law	1	2010	0	35535
Vern%20Law	1	2011	1	38012
Vern%20Law	2	2006	0	6607
Vern%20Law	2	2007	0	10335
Vern%20Law	2	2008	0	16858
Vern%20Law	2	2009	0	28555
Vern%20Law	2	2010	0	35535
Vern%20Law	2	2011	1	38012
Vern%20Law	3	2006	0	6780
Vern%20Law	3	2007	0	10408
Vern%20Law	3	2008	0	16858
Vern%20Law	3	2009	0	34501
Vern%20Law	3	2010	0	35488
Vern%20Law	3	2011	1	38012
Vern%20Law	4	2006	0	7401
Vern%20Law	4	2007	0	10497
Vern%20Law	4	2008	0	22228
Vern%20Law	4	2009	0	34501
Vern%20Law	4	2010	0	35488
Vern%20Law	4	2011	1	37906
Vern%20Law	5	2006	0	7525
Vern%20Law	5	2007	0	10497
Vern%20Law	5	2008	0	27969
Vern%20Law	5	2009	0	34466
Vern%20Law	5	2010	0	35488
Vern%20Law	5	2011	1	37882
Vern%20Law	6	2006	0	7976
Vern%20Law	6	2007	0	10335
Vern%20Law	6	2008	0	27995
Vern%20Law	6	2009	0	34466
Vern%20Law	6	2010	0	35320
Vern%20Law	6	2011	1	38179
Vern%20Law	7	2006	0	8318
Vern%20Law	7	2007	0	10319
Vern%20Law	7	2008	0	28274
Vern%20Law	7	2009	0	34957
Vern%20Law	7	2010	0	35256
Vern%20Law	7	2011	1	38393
Vern%20Law	8	2006	0	9133
Vern%20Law	8	2007	0	10399
Vern%20Law	8	2008	0	28325
Vern%20Law	8	2009	0	34967
Vern%20Law	8	2010	0	35256
Vern%20Law	8	2011	1	38306
Vern%20Law	9	2006	0	9133
Vern%20Law	9	2007	0	10456
Vern%20Law	9	2008	0	28154
Vern%20Law	9	2009	0	35419
Vern%20Law	9	2010	0	35256
Vern%20Law	9	2011	1	38306
Vern%20Law	10	2006	0	10683
Vern%20Law	10	2007	0	14923
Vern%20Law	10	2008	0	28643
Vern%20Law	10	2009	0	35475
Vern%20Law	10	2010	0	35256
Vern%20Law	10	2011	1	39684
Vern%20Law	11	2006	0	11614
Vern%20Law	11	2007	0	14923
Vern%20Law	11	2008	0	28643
Vern%20Law	11	2009	0	35475
Vern%20Law	11	2010	0	36650
Vern%20Law	11	2011	1	39684
Vern%20Law	12	2006	0	11453
Vern%20Law	12	2007	0	17107
Vern%20Law	12	2008	0	28555
Vern%20Law	12	2009	0	35475
Vern%20Law	12	2010	0	37345
Vern%20Law	12	2011	1	39521
Charlie%20Lea	1	2006	0	10085
Charlie%20Lea	1	2007	0	9905
Charlie%20Lea	1	2008	0	10433
Charlie%20Lea	1	2009	0	10262
Charlie%20Lea	1	2010	0	13022
Charlie%20Lea	1	2011	0	14655
Charlie%20Lea	2	2006	0	10025
Charlie%20Lea	2	2007	0	9905
Charlie%20Lea	2	2008	0	10433
Charlie%20Lea	2	2009	0	12741
Charlie%20Lea	2	2010	0	13022
Charlie%20Lea	2	2011	0	14777
Charlie%20Lea	3	2006	0	9977
Charlie%20Lea	3	2007	0	9905
Charlie%20Lea	3	2008	0	10433
Charlie%20Lea	3	2009	0	12741
Charlie%20Lea	3	2010	0	13022
Charlie%20Lea	3	2011	0	14777
Charlie%20Lea	4	2006	0	9977
Charlie%20Lea	4	2007	0	10045
Charlie%20Lea	4	2008	0	10433
Charlie%20Lea	4	2009	0	13120
Charlie%20Lea	4	2010	0	13022
Charlie%20Lea	4	2011	0	14777
Charlie%20Lea	5	2006	0	9977
Charlie%20Lea	5	2007	0	10045
Charlie%20Lea	5	2008	0	10433
Charlie%20Lea	5	2009	0	13120
Charlie%20Lea	5	2010	0	13022
Charlie%20Lea	5	2011	0	14805
Charlie%20Lea	6	2006	0	9977
Charlie%20Lea	6	2007	0	10045
Charlie%20Lea	6	2008	0	10433
Charlie%20Lea	6	2009	0	13120
Charlie%20Lea	6	2010	0	13022
Charlie%20Lea	6	2011	0	14805
Charlie%20Lea	7	2006	0	9977
Charlie%20Lea	7	2007	0	9939
Charlie%20Lea	7	2008	0	10391
Charlie%20Lea	7	2009	0	13120
Charlie%20Lea	7	2010	0	13730
Charlie%20Lea	7	2011	0	15054
Charlie%20Lea	8	2006	0	9977
Charlie%20Lea	8	2007	0	10257
Charlie%20Lea	8	2008	0	10586
Charlie%20Lea	8	2009	0	13120
Charlie%20Lea	8	2010	0	13730
Charlie%20Lea	8	2011	0	15054
Charlie%20Lea	9	2006	0	9869
Charlie%20Lea	9	2007	0	10433
Charlie%20Lea	9	2008	0	10360
Charlie%20Lea	9	2009	0	13120
Charlie%20Lea	9	2010	0	13730
Charlie%20Lea	9	2011	0	15054
Charlie%20Lea	10	2006	0	9869
Charlie%20Lea	10	2007	0	10433
Charlie%20Lea	10	2008	0	10262
Charlie%20Lea	10	2009	0	13120
Charlie%20Lea	10	2010	0	13730
Charlie%20Lea	10	2011	0	19040
Charlie%20Lea	11	2006	0	9869
Charlie%20Lea	11	2007	0	10433
Charlie%20Lea	11	2008	0	10262
Charlie%20Lea	11	2009	0	13120
Charlie%20Lea	11	2010	0	15060
Charlie%20Lea	11	2011	0	19040
Charlie%20Lea	12	2006	0	9869
Charlie%20Lea	12	2007	0	10433
Charlie%20Lea	12	2008	0	10262
Charlie%20Lea	12	2009	0	13124
Charlie%20Lea	12	2010	0	15060
Charlie%20Lea	12	2011	0	20370
Bill%20Lee	1	2006	0	6462
Bill%20Lee	1	2007	0	6846
Bill%20Lee	1	2008	0	7015
Bill%20Lee	1	2009	0	2647
Bill%20Lee	1	2010	0	2647
Bill%20Lee	1	2011	0	2647
Bill%20Lee	2	2006	0	6748
Bill%20Lee	2	2007	0	6846
Bill%20Lee	2	2008	0	7184
Bill%20Lee	2	2009	0	2647
Bill%20Lee	2	2010	0	2647
Bill%20Lee	2	2011	0	2647
Bill%20Lee	3	2006	0	7523
Bill%20Lee	3	2007	0	6846
Bill%20Lee	3	2008	0	7184
Bill%20Lee	3	2009	0	2647
Bill%20Lee	3	2010	0	2647
Bill%20Lee	3	2011	0	2647
Bill%20Lee	4	2006	0	6538
Bill%20Lee	4	2007	0	6846
Bill%20Lee	4	2008	0	7184
Bill%20Lee	4	2009	0	2647
Bill%20Lee	4	2010	0	2647
Bill%20Lee	4	2011	0	2647
Bill%20Lee	5	2006	0	6538
Bill%20Lee	5	2007	0	7177
Bill%20Lee	5	2008	0	7184
Bill%20Lee	5	2009	0	2647
Bill%20Lee	5	2010	0	2647
Bill%20Lee	5	2011	0	2647
Bill%20Lee	6	2006	0	6538
Bill%20Lee	6	2007	0	7177
Bill%20Lee	6	2008	0	7251
Bill%20Lee	6	2009	0	2647
Bill%20Lee	6	2010	0	2647
Bill%20Lee	6	2011	0	2647
Bill%20Lee	7	2006	0	6538
Bill%20Lee	7	2007	0	7177
Bill%20Lee	7	2008	0	7107
Bill%20Lee	7	2009	0	2647
Bill%20Lee	7	2010	0	2647
Bill%20Lee	7	2011	0	2647
Bill%20Lee	8	2006	0	6538
Bill%20Lee	8	2007	0	7092
Bill%20Lee	8	2008	0	2647
Bill%20Lee	8	2009	0	2647
Bill%20Lee	8	2010	0	2647
Bill%20Lee	8	2011	0	2647
Bill%20Lee	9	2006	0	6538
Bill%20Lee	9	2007	0	7092
Bill%20Lee	9	2008	0	2647
Bill%20Lee	9	2009	0	2647
Bill%20Lee	9	2010	0	2647
Bill%20Lee	9	2011	0	2647
Bill%20Lee	10	2006	0	6538
Bill%20Lee	10	2007	0	7092
Bill%20Lee	10	2008	0	2647
Bill%20Lee	10	2009	0	2647
Bill%20Lee	10	2010	0	2647
Bill%20Lee	10	2011	0	2647
Bill%20Lee	11	2006	0	6538
Bill%20Lee	11	2007	0	7092
Bill%20Lee	11	2008	0	2647
Bill%20Lee	11	2009	0	2647
Bill%20Lee	11	2010	0	2647
Bill%20Lee	11	2011	0	2647
Bill%20Lee	12	2006	0	6846
Bill%20Lee	12	2007	0	7092
Bill%20Lee	12	2008	0	2647
Bill%20Lee	12	2009	0	2647
Bill%20Lee	12	2010	0	2647
Bill%20Lee	12	2011	0	2647
Bob%20Lee	1	2006	0	5221
Bob%20Lee	1	2007	0	6238
Bob%20Lee	1	2008	0	6755
Bob%20Lee	1	2009	0	6188
Bob%20Lee	1	2010	0	6480
Bob%20Lee	1	2011	0	6102
Bob%20Lee	2	2006	0	5221
Bob%20Lee	2	2007	0	6238
Bob%20Lee	2	2008	0	7114
Bob%20Lee	2	2009	0	6188
Bob%20Lee	2	2010	0	6480
Bob%20Lee	2	2011	0	6006
Bob%20Lee	3	2006	0	5221
Bob%20Lee	3	2007	0	5935
Bob%20Lee	3	2008	0	7114
Bob%20Lee	3	2009	0	6188
Bob%20Lee	3	2010	0	6480
Bob%20Lee	3	2011	0	6006
Bob%20Lee	4	2006	0	5221
Bob%20Lee	4	2007	0	5943
Bob%20Lee	4	2008	0	7114
Bob%20Lee	4	2009	0	6266
Bob%20Lee	4	2010	0	6480
Bob%20Lee	4	2011	0	6006
Bob%20Lee	5	2006	0	5221
Bob%20Lee	5	2007	0	5943
Bob%20Lee	5	2008	0	7114
Bob%20Lee	5	2009	0	6301
Bob%20Lee	5	2010	0	6480
Bob%20Lee	5	2011	0	6006
Bob%20Lee	6	2006	0	6238
Bob%20Lee	6	2007	0	6023
Bob%20Lee	6	2008	0	7114
Bob%20Lee	6	2009	0	6344
Bob%20Lee	6	2010	0	6480
Bob%20Lee	6	2011	0	6006
Bob%20Lee	7	2006	0	6238
Bob%20Lee	7	2007	0	6264
Bob%20Lee	7	2008	0	7114
Bob%20Lee	7	2009	0	6480
Bob%20Lee	7	2010	0	6480
Bob%20Lee	7	2011	0	6006
Bob%20Lee	8	2006	0	6238
Bob%20Lee	8	2007	0	6623
Bob%20Lee	8	2008	0	7114
Bob%20Lee	8	2009	0	6480
Bob%20Lee	8	2010	0	6480
Bob%20Lee	8	2011	0	6006
Bob%20Lee	9	2006	0	6238
Bob%20Lee	9	2007	0	6755
Bob%20Lee	9	2008	0	7114
Bob%20Lee	9	2009	0	6480
Bob%20Lee	9	2010	0	6480
Bob%20Lee	9	2011	0	6006
Bob%20Lee	10	2006	0	6238
Bob%20Lee	10	2007	0	6755
Bob%20Lee	10	2008	0	7195
Bob%20Lee	10	2009	0	6480
Bob%20Lee	10	2010	0	6480
Bob%20Lee	10	2011	0	6006
Bob%20Lee	11	2006	0	6238
Bob%20Lee	11	2007	0	6755
Bob%20Lee	11	2008	0	7195
Bob%20Lee	11	2009	0	6480
Bob%20Lee	11	2010	0	6480
Bob%20Lee	11	2011	0	6006
Bob%20Lee	12	2006	0	6238
Bob%20Lee	12	2007	0	6755
Bob%20Lee	12	2008	0	6055
Bob%20Lee	12	2009	0	6480
Bob%20Lee	12	2010	0	6102
Bob%20Lee	12	2011	0	6006
Thornton%20Lee	1	2006	0	9614
Thornton%20Lee	1	2007	0	10048
Thornton%20Lee	1	2008	0	11967
Thornton%20Lee	1	2009	0	12004
Thornton%20Lee	1	2010	0	24186
Thornton%20Lee	1	2011	0	25094
Thornton%20Lee	2	2006	0	9844
Thornton%20Lee	2	2007	0	10048
Thornton%20Lee	2	2008	0	11967
Thornton%20Lee	2	2009	0	13592
Thornton%20Lee	2	2010	0	24022
Thornton%20Lee	2	2011	0	25094
Thornton%20Lee	3	2006	0	9844
Thornton%20Lee	3	2007	0	9988
Thornton%20Lee	3	2008	0	11967
Thornton%20Lee	3	2009	0	15874
Thornton%20Lee	3	2010	0	24022
Thornton%20Lee	3	2011	0	25094
Thornton%20Lee	4	2006	0	9798
